entity_id,entity_type,name,aliases,default_state,allowed_states,annotation,pathways,subcellular_location,source_database,source_id,external_ids,is_external,is_exogenous,family_key,display_name,merged_from,complex_type,is_virtual,components,critical_components,assembly_condition,notes
molecule.C17352,small_molecule,Isonocardicin C,Isonocardicin C,low,absent|low|medium|high,KEGG compound: Isonocardicin C,,,KEGG,C17352,KEGG:C17352,false,true,sm:kegg:c17352,Isonocardicin C,molecule.C17352,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17355,small_molecule,Nocardicin G,Nocardicin G,low,absent|low|medium|high,KEGG compound: Nocardicin G,,,KEGG,C17355,KEGG:C17355,false,true,sm:kegg:c17355,Nocardicin G,molecule.C17355,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17367,small_molecule,"(3S,5S)-Carbapenam-3-carboxylic acid","(3S,5S)-Carbapenam-3-carboxylic acid; (3S,5S)-Carbapenam-3-carboxylate",low,absent|low|medium|high,"KEGG compound: (3S,5S)-Carbapenam-3-carboxylic acid; (3S,5S)-Carbapenam-3-carboxylate",,,KEGG,C17367,KEGG:C17367,false,true,sm:kegg:c17367,"(3S,5S)-Carbapenam-3-carboxylic acid",molecule.C17367,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17368,small_molecule,8-Dehydroxythienamycin,8-Dehydroxythienamycin; 8-Deshydroxythienamycin; Deshydroxythienamycin; NS-5,low,absent|low|medium|high,KEGG compound: 8-Dehydroxythienamycin; 8-Deshydroxythienamycin; Deshydroxythienamycin; NS-5,,,KEGG,C17368,KEGG:C17368,false,true,sm:kegg:c17368,8-Dehydroxythienamycin,molecule.C17368,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17369,small_molecule,Northienamycin,Northienamycin,low,absent|low|medium|high,KEGG compound: Northienamycin,,,KEGG,C17369,KEGG:C17369,false,true,sm:kegg:c17369,Northienamycin,molecule.C17369,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17370,small_molecule,PS-5,PS-5; Antibiotic PS 5,low,absent|low|medium|high,KEGG compound: PS-5; Antibiotic PS 5,,,KEGG,C17370,KEGG:C17370,false,true,sm:kegg:c17370,PS-5,molecule.C17370,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17373,small_molecule,OA-6129 B1,OA-6129 B1,low,absent|low|medium|high,KEGG compound: OA-6129 B1,,,KEGG,C17373,KEGG:C17373,false,true,sm:kegg:c17373,OA-6129 B1,molecule.C17373,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17374,small_molecule,OA-6129 B2,OA-6129 B2,low,absent|low|medium|high,KEGG compound: OA-6129 B2,,,KEGG,C17374,KEGG:C17374,false,true,sm:kegg:c17374,OA-6129 B2,molecule.C17374,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17377,small_molecule,N-Acetylthienamycin,N-Acetylthienamycin,low,absent|low|medium|high,KEGG compound: N-Acetylthienamycin,,,KEGG,C17377,KEGG:C17377,false,true,sm:kegg:c17377,N-Acetylthienamycin,molecule.C17377,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17399,small_molecule,Epithienamycin F,Epithienamycin F,low,absent|low|medium|high,KEGG compound: Epithienamycin F,,,KEGG,C17399,KEGG:C17399,false,true,sm:kegg:c17399,Epithienamycin F,molecule.C17399,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17401,small_molecule,Cobalt-factor III,Cobalt-factor III,low,absent|low|medium|high,KEGG compound: Cobalt-factor III,,,KEGG,C17401,KEGG:C17401,false,true,sm:kegg:c17401,Cobalt-factor III,molecule.C17401,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17412,small_molecule,Shikonin,Shikonin,low,absent|low|medium|high,KEGG compound: Shikonin,,,KEGG,C17412,KEGG:C17412,false,true,sm:kegg:c17412,Shikonin,molecule.C17412,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17513,small_molecule,trans-Crocetin (beta-D-glucosyl) (beta-D-gentibiosyl) ester,trans-Crocetin (beta-D-glucosyl) (beta-D-gentibiosyl) ester; beta-D-Gentiobiosyl beta-D-glucosyl crocetin,low,absent|low|medium|high,KEGG compound: trans-Crocetin (beta-D-glucosyl) (beta-D-gentibiosyl) ester; beta-D-Gentiobiosyl beta-D-glucosyl crocetin,,,KEGG,C17513,KEGG:C17513,false,true,sm:kegg:c17513,trans-Crocetin (beta-D-glucosyl) (beta-D-gentibiosyl) ester,molecule.C17513,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17530,small_molecule,Methyl acetate,Methyl acetate; Devoton; Tereton,low,absent|low|medium|high,KEGG compound: Methyl acetate; Devoton; Tereton,,,KEGG,C17530,KEGG:C17530,false,true,sm:kegg:c17530,Methyl acetate,molecule.C17530,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17551,small_molecule,2-Polyprenyl-6-hydroxyphenol,"2-Polyprenyl-6-hydroxyphenol; 3-Polyprenylcatechol; 3-(all-trans-Polyprenyl)benzene-1,2-diol",low,absent|low|medium|high,"KEGG compound: 2-Polyprenyl-6-hydroxyphenol; 3-Polyprenylcatechol; 3-(all-trans-Polyprenyl)benzene-1,2-diol",,,KEGG,C17551,KEGG:C17551,false,true,sm:kegg:c17551,2-Polyprenyl-6-hydroxyphenol,molecule.C17551,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17552,small_molecule,2-Polyprenyl-6-methoxyphenol,2-Polyprenyl-6-methoxyphenol; 2-Methoxy-6-(all-trans-polyprenyl)phenol,low,absent|low|medium|high,KEGG compound: 2-Polyprenyl-6-methoxyphenol; 2-Methoxy-6-(all-trans-polyprenyl)phenol,,,KEGG,C17552,KEGG:C17552,false,true,sm:kegg:c17552,2-Polyprenyl-6-methoxyphenol,molecule.C17552,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17554,small_molecule,"3,4-Dihydroxy-5-polyprenylbenzoate","3,4-Dihydroxy-5-polyprenylbenzoate; 3-Polyprenyl-4,5-dihydroxybenzoate; 3,4-Dihydroxy-5-all-trans-polyprenylbenzoate",low,absent|low|medium|high,"KEGG compound: 3,4-Dihydroxy-5-polyprenylbenzoate; 3-Polyprenyl-4,5-dihydroxybenzoate; 3,4-Dihydroxy-5-all-trans-polyprenylbenzoate",,,KEGG,C17554,KEGG:C17554,false,true,sm:kegg:c17554,"3,4-Dihydroxy-5-polyprenylbenzoate",molecule.C17554,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17559,small_molecule,3-Methoxy-4-hydroxy-5-polyprenylbenzoate,3-Methoxy-4-hydroxy-5-polyprenylbenzoate; 3-Polyprenyl-4-hydroxy-5-methoxybenzoate; 3-Methoxy-4-hydroxy-5-all-trans-polyprenylbenzoate,low,absent|low|medium|high,KEGG compound: 3-Methoxy-4-hydroxy-5-polyprenylbenzoate; 3-Polyprenyl-4-hydroxy-5-methoxybenzoate; 3-Methoxy-4-hydroxy-5-all-trans-polyprenylbenzoate,,,KEGG,C17559,KEGG:C17559,false,true,sm:kegg:c17559,3-Methoxy-4-hydroxy-5-polyprenylbenzoate,molecule.C17559,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17561,small_molecule,"2-Polyprenyl-3-methyl-6-methoxy-1,4-benzoquinone","2-Polyprenyl-3-methyl-6-methoxy-1,4-benzoquinone; 5-Methoxy-2-methyl-3-(all-trans-polyprenyl)benzoquinone",low,absent|low|medium|high,"KEGG compound: 2-Polyprenyl-3-methyl-6-methoxy-1,4-benzoquinone; 5-Methoxy-2-methyl-3-(all-trans-polyprenyl)benzoquinone",,,KEGG,C17561,KEGG:C17561,false,true,sm:kegg:c17561,"2-Polyprenyl-3-methyl-6-methoxy-1,4-benzoquinone",molecule.C17561,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17570,small_molecule,"2-Methyl-6-solanyl-1,4-benzoquinol","2-Methyl-6-solanyl-1,4-benzoquinol; 2-Methyl-6-nonaprenyl-benzene-1,4-diol; 2-Methyl-6-all-trans-nonaprenylbenzene-1,4-diol; 2-Methyl-6-solanesylbenzene-1,4-diol; MSBQ",low,absent|low|medium|high,"KEGG compound: 2-Methyl-6-solanyl-1,4-benzoquinol; 2-Methyl-6-nonaprenyl-benzene-1,4-diol; 2-Methyl-6-all-trans-nonaprenylbenzene-1,4-diol; 2-Methyl-6-solanesylbenzene-1,4-diol; MSBQ",,,KEGG,C17570,KEGG:C17570,false,true,sm:kegg:c17570,"2-Methyl-6-solanyl-1,4-benzoquinol",molecule.C17570,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17644,small_molecule,Ursocholate,"Ursocholate; Ursocholic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholan-24-oic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholanic acid; 7beta-Hydroxyisocholic acid; 7-Epicholic acid",low,absent|low|medium|high,"KEGG compound: Ursocholate; Ursocholic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholan-24-oic acid; 3alpha,7beta,12alpha-Trihydroxy-5beta-cholanic acid; 7beta-Hydroxyisocholic acid; 7-Epicholic acid",,,KEGG,C17644,KEGG:C17644,false,true,sm:kegg:c17644,Ursocholate,molecule.C17644,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17646,small_molecule,12-Epideoxycholic acid,12-Epideoxycholic acid; 12-Epideoxycholate,low,absent|low|medium|high,KEGG compound: 12-Epideoxycholic acid; 12-Epideoxycholate,,,KEGG,C17646,KEGG:C17646,false,true,sm:kegg:c17646,12-Epideoxycholic acid,molecule.C17646,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17647,small_molecule,alpha-Muricholate,"alpha-Muricholate; alpha-Muricholic acid; 5beta-Cholanic acid-3alpha,6beta,7alpha-triol; 3alpha,6beta,7alpha-Trihydroxy-5beta-cholan-24-oic acid",low,absent|low|medium|high,"KEGG compound: alpha-Muricholate; alpha-Muricholic acid; 5beta-Cholanic acid-3alpha,6beta,7alpha-triol; 3alpha,6beta,7alpha-Trihydroxy-5beta-cholan-24-oic acid",,,KEGG,C17647,KEGG:C17647,false,true,sm:kegg:c17647,alpha-Muricholate,molecule.C17647,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17649,small_molecule,Hyocholate,"Hyocholate; Hyocholic acid; Iocholic acid; gamma-Muricholate; alpha-Hyocholic acid; 3alpha,6alpha,7alpha-Trihydroxy-5beta-cholan-24-oic acid; 6alpha-Hydroxychenodeoxycholic acid",low,absent|low|medium|high,"KEGG compound: Hyocholate; Hyocholic acid; Iocholic acid; gamma-Muricholate; alpha-Hyocholic acid; 3alpha,6alpha,7alpha-Trihydroxy-5beta-cholan-24-oic acid; 6alpha-Hydroxychenodeoxycholic acid",,,KEGG,C17649,KEGG:C17649,false,true,sm:kegg:c17649,Hyocholate,molecule.C17649,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17650,small_molecule,Vulpecholate,"Vulpecholate; Vulpecholic acid; 1alpha,3alpha,7alpha-Trihydroxy-5beta-cholan-24-oic acid",low,absent|low|medium|high,"KEGG compound: Vulpecholate; Vulpecholic acid; 1alpha,3alpha,7alpha-Trihydroxy-5beta-cholan-24-oic acid",,,KEGG,C17650,KEGG:C17650,false,true,sm:kegg:c17650,Vulpecholate,molecule.C17650,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17651,small_molecule,alpha-Phocaecholic acid,"alpha-Phocaecholic acid; 3alpha,7alpha,12alpha,23R-Tetrahydroxycholanic acid",low,absent|low|medium|high,"KEGG compound: alpha-Phocaecholic acid; 3alpha,7alpha,12alpha,23R-Tetrahydroxycholanic acid",,,KEGG,C17651,KEGG:C17651,false,true,sm:kegg:c17651,alpha-Phocaecholic acid,molecule.C17651,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17654,small_molecule,beta-Phocaecholate,"beta-Phocaecholate; beta-Phocaecholic acid; (23R)-Hydroxychenodeoxycholate; (3alpha,5beta,7alpha,23R)-3,7,23-Trihydroxycholan-24-oic acid",low,absent|low|medium|high,"KEGG compound: beta-Phocaecholate; beta-Phocaecholic acid; (23R)-Hydroxychenodeoxycholate; (3alpha,5beta,7alpha,23R)-3,7,23-Trihydroxycholan-24-oic acid",,,KEGG,C17654,KEGG:C17654,false,true,sm:kegg:c17654,beta-Phocaecholate,molecule.C17654,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17657,small_molecule,Bitocholate,Bitocholate; Bitocholic acid,low,absent|low|medium|high,KEGG compound: Bitocholate; Bitocholic acid,,,KEGG,C17657,KEGG:C17657,false,true,sm:kegg:c17657,Bitocholate,molecule.C17657,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17658,small_molecule,Isolithocholate,Isolithocholate; Isolithocholic acid; beta-Lithocholic acid; beta-Lithocholanic acid; 3-Epilithocholic acid; 3beta-Hydroxy-5beta-cholan-24-oic acid; 3beta-Hydroxy-5beta-cholan-24-oic acid,low,absent|low|medium|high,KEGG compound: Isolithocholate; Isolithocholic acid; beta-Lithocholic acid; beta-Lithocholanic acid; 3-Epilithocholic acid; 3beta-Hydroxy-5beta-cholan-24-oic acid; 3beta-Hydroxy-5beta-cholan-24-oic acid,,,KEGG,C17658,KEGG:C17658,false,true,sm:kegg:c17658,Isolithocholate,molecule.C17658,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17660,small_molecule,Isochenodeoxycholate,"Isochenodeoxycholate; Isochenodeoxycholic acid; 3beta,7alpha-Dihydroxy-5beta-cholanic acid",low,absent|low|medium|high,"KEGG compound: Isochenodeoxycholate; Isochenodeoxycholic acid; 3beta,7alpha-Dihydroxy-5beta-cholanic acid",,,KEGG,C17660,KEGG:C17660,false,true,sm:kegg:c17660,Isochenodeoxycholate,molecule.C17660,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17662,small_molecule,Isoursodeoxycholate,"Isoursodeoxycholate; Isoursodeoxycholic acid; 3beta,7beta-Dihydroxy-5beta-cholanoic acid; 3beta,7beta-Dihydroxy-5beta-cholan-24-oic acid",low,absent|low|medium|high,"KEGG compound: Isoursodeoxycholate; Isoursodeoxycholic acid; 3beta,7beta-Dihydroxy-5beta-cholanoic acid; 3beta,7beta-Dihydroxy-5beta-cholan-24-oic acid",,,KEGG,C17662,KEGG:C17662,false,true,sm:kegg:c17662,Isoursodeoxycholate,molecule.C17662,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17664,small_molecule,Allochenodeoxycholate,"Allochenodeoxycholate; Allochenodeoxycholic acid; 3alpha,7alpha-Dihydroxy-5alpha-cholanoic acid",low,absent|low|medium|high,"KEGG compound: Allochenodeoxycholate; Allochenodeoxycholic acid; 3alpha,7alpha-Dihydroxy-5alpha-cholanoic acid",,,KEGG,C17664,KEGG:C17664,false,true,sm:kegg:c17664,Allochenodeoxycholate,molecule.C17664,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17667,small_molecule,Avicholate,Avicholate; Avicholic acid,low,absent|low|medium|high,KEGG compound: Avicholate; Avicholic acid,,,KEGG,C17667,KEGG:C17667,false,true,sm:kegg:c17667,Avicholate,molecule.C17667,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17668,small_molecule,Haemulcholate,"Haemulcholate; Hemulcholic acid; 3alpha,7alpha,22-Trihydroxy-5beta-cholan-24-oic acid",low,absent|low|medium|high,"KEGG compound: Haemulcholate; Hemulcholic acid; 3alpha,7alpha,22-Trihydroxy-5beta-cholan-24-oic acid",,,KEGG,C17668,KEGG:C17668,false,true,sm:kegg:c17668,Haemulcholate,molecule.C17668,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17687,small_molecule,Allodeoxycholate,"Allodeoxycholate; 5alpha-Deoxycholic acid; 3alpha,12alpha-Dihydroxy-5alpha-cholanoic acid",low,absent|low|medium|high,"KEGG compound: Allodeoxycholate; 5alpha-Deoxycholic acid; 3alpha,12alpha-Dihydroxy-5alpha-cholanoic acid",,,KEGG,C17687,KEGG:C17687,false,true,sm:kegg:c17687,Allodeoxycholate,molecule.C17687,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17689,small_molecule,Ursodeoxycholoyl-CoA,"Ursodeoxycholoyl-CoA; 3alpha,7beta-Dihydroxy-5beta-cholanoyl-CoA",low,absent|low|medium|high,"KEGG compound: Ursodeoxycholoyl-CoA; 3alpha,7beta-Dihydroxy-5beta-cholanoyl-CoA",,,KEGG,C17689,KEGG:C17689,false,true,sm:kegg:c17689,Ursodeoxycholoyl-CoA,molecule.C17689,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17691,small_molecule,2-epi-5-epi-Valiolone,"2-epi-5-epi-Valiolone; (2S,3S,4S,5R)-2,3,4,5-Tetrahydroxy-5-(hydroxymethyl)cyclohexan-1-one",low,absent|low|medium|high,"KEGG compound: 2-epi-5-epi-Valiolone; (2S,3S,4S,5R)-2,3,4,5-Tetrahydroxy-5-(hydroxymethyl)cyclohexan-1-one",,,KEGG,C17691,KEGG:C17691,false,true,sm:kegg:c17691,2-epi-5-epi-Valiolone,molecule.C17691,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17694,small_molecule,5-epi-Valiolone,5-epi-Valiolone,low,absent|low|medium|high,KEGG compound: 5-epi-Valiolone,,,KEGG,C17694,KEGG:C17694,false,true,sm:kegg:c17694,5-epi-Valiolone,molecule.C17694,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17698,small_molecule,Salbostatin,Salbostatin,low,absent|low|medium|high,KEGG compound: Salbostatin,,,KEGG,C17698,KEGG:C17698,false,true,sm:kegg:c17698,Salbostatin,molecule.C17698,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17699,small_molecule,Cetoniacytone A,Cetoniacytone A,low,absent|low|medium|high,KEGG compound: Cetoniacytone A,,,KEGG,C17699,KEGG:C17699,false,true,sm:kegg:c17699,Cetoniacytone A,molecule.C17699,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17700,small_molecule,Validoxylamine A,Validoxylamine A,low,absent|low|medium|high,KEGG compound: Validoxylamine A,,,KEGG,C17700,KEGG:C17700,false,true,sm:kegg:c17700,Validoxylamine A,molecule.C17700,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17726,small_molecule,beta-Muricholate,"beta-Muricholate; beta-Muricholic acid; 3alpha,6beta,7beta-Trihydroxy-5beta-cholan-24-oic acid; 5beta-Cholanic acid-3alpha,6beta,7beta-triol",low,absent|low|medium|high,"KEGG compound: beta-Muricholate; beta-Muricholic acid; 3alpha,6beta,7beta-Trihydroxy-5beta-cholan-24-oic acid; 5beta-Cholanic acid-3alpha,6beta,7beta-triol",,,KEGG,C17726,KEGG:C17726,false,true,sm:kegg:c17726,beta-Muricholate,molecule.C17726,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17727,small_molecule,omega-Muricholate,omega-Muricholate; omega-Muricholic acid,low,absent|low|medium|high,KEGG compound: omega-Muricholate; omega-Muricholic acid,,,KEGG,C17727,KEGG:C17727,false,true,sm:kegg:c17727,omega-Muricholate,molecule.C17727,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17737,small_molecule,Allocholic acid,"Allocholic acid; Allocholate; 3alpha,7alpha,12alpha-Trihydroxy-5alpha-cholanoic acid",low,absent|low|medium|high,"KEGG compound: Allocholic acid; Allocholate; 3alpha,7alpha,12alpha-Trihydroxy-5alpha-cholanoic acid",,,KEGG,C17737,KEGG:C17737,false,true,sm:kegg:c17737,Allocholic acid,molecule.C17737,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17935,small_molecule,Cysteinyldopa,Cysteinyldopa; 5-S-Cysteinyl-DOPA,low,absent|low|medium|high,KEGG compound: Cysteinyldopa; 5-S-Cysteinyl-DOPA,,,KEGG,C17935,KEGG:C17935,false,true,sm:kegg:c17935,Cysteinyldopa,molecule.C17935,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17936,small_molecule,Phaeomelanin,Phaeomelanin,low,absent|low|medium|high,KEGG compound: Phaeomelanin,,,KEGG,C17936,KEGG:C17936,false,true,sm:kegg:c17936,Phaeomelanin,molecule.C17936,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17937,small_molecule,Eumelanin,Eumelanin,low,absent|low|medium|high,KEGG compound: Eumelanin,,,KEGG,C17937,KEGG:C17937,false,true,sm:kegg:c17937,Eumelanin,molecule.C17937,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17938,small_molecule,"5,6-Indolequinone-2-carboxylic acid","5,6-Indolequinone-2-carboxylic acid",low,absent|low|medium|high,"KEGG compound: 5,6-Indolequinone-2-carboxylic acid",,,KEGG,C17938,KEGG:C17938,false,true,sm:kegg:c17938,"5,6-Indolequinone-2-carboxylic acid",molecule.C17938,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17940,small_molecule,Rhizocticin B,Rhizocticin B,low,absent|low|medium|high,KEGG compound: Rhizocticin B,,,KEGG,C17940,KEGG:C17940,false,true,sm:kegg:c17940,Rhizocticin B,molecule.C17940,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17942,small_molecule,FR 900098,FR 900098; (3-(Acetylhydroxyamino)propyl)phosphonic acid,low,absent|low|medium|high,KEGG compound: FR 900098; (3-(Acetylhydroxyamino)propyl)phosphonic acid,,,KEGG,C17942,KEGG:C17942,false,true,sm:kegg:c17942,FR 900098,molecule.C17942,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17943,small_molecule,Formylphosphonate,Formylphosphonate; Phosphonoformaldehyde; Formylphosphonic acid,low,absent|low|medium|high,KEGG compound: Formylphosphonate; Phosphonoformaldehyde; Formylphosphonic acid,,,KEGG,C17943,KEGG:C17943,false,true,sm:kegg:c17943,Formylphosphonate,molecule.C17943,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17944,small_molecule,Rhizocticin A,Rhizocticin A,low,absent|low|medium|high,KEGG compound: Rhizocticin A,,,KEGG,C17944,KEGG:C17944,false,true,sm:kegg:c17944,Rhizocticin A,molecule.C17944,,,,,,Included because it appears in at least one E. coli KEGG pathway.
molecule.C17945,small_molecule,Phosphonoformyl-CMP,Phosphonoformyl-CMP; CMP-5'-phosphonoformate,low,absent|low|medium|high,KEGG compound: Phosphonoformyl-CMP; CMP-5'-phosphonoformate,,,KEGG,C17945,KEGG:C17945,false,true,sm:kegg:c17945,Phosphonoformyl-CMP,molecule.C17945,,,,,,Included because it appears in at least one E. coli KEGG pathway.
